speech_ID,speaker_id,speaker_age,speaker_gender,speaker_accent,speech_path,length
p269_257_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_257_mic1.flac,105435
p269_091_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_091_mic1.flac,164860
p269_283_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_283_mic1.flac,141206
p269_143_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_143_mic1.flac,155922
p269_247_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_247_mic1.flac,108921
p269_363_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_363_mic1.flac,107134
p269_349_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_349_mic1.flac,152909
p269_263_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_263_mic1.flac,92881
p269_065_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_065_mic1.flac,113821
p269_177_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_177_mic1.flac,150456
p269_286_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_286_mic1.flac,104590
p269_156_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_156_mic1.flac,160106
p269_228_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_228_mic1.flac,197979
p269_092_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_092_mic1.flac,186685
p269_045_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_045_mic1.flac,139296
p269_392_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_392_mic1.flac,118703
p269_309_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_309_mic1.flac,145236
p269_319_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_319_mic1.flac,152055
p269_366_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_366_mic1.flac,134800
p269_147_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_147_mic1.flac,180862
p269_289_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_289_mic1.flac,139615
p269_236_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_236_mic1.flac,131078
p269_355_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_355_mic1.flac,88477
p269_030_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_030_mic1.flac,81031
p269_168_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_168_mic1.flac,98662
p269_382_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_382_mic1.flac,164052
p269_158_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_158_mic1.flac,158079
p269_103_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_103_mic1.flac,148503
p269_223_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_223_mic1.flac,135175
p269_210_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_210_mic1.flac,143150
p269_256_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_256_mic1.flac,90309
p269_350_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_350_mic1.flac,94232
p269_229_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_229_mic1.flac,105970
p269_078_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_078_mic1.flac,114443
p269_383_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_383_mic1.flac,110984
p269_377_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_377_mic1.flac,179182
p269_102_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_102_mic1.flac,113896
p269_165_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_165_mic1.flac,115227
p269_048_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_048_mic1.flac,92600
p269_004_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_004_mic1.flac,209446
p269_113_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_113_mic1.flac,187695
p269_157_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_157_mic1.flac,130407
p269_253_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_253_mic1.flac,175463
p269_336_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_336_mic1.flac,133525
p269_010_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_010_mic1.flac,137568
p269_181_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_181_mic1.flac,167962
p269_124_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_124_mic1.flac,152645
p269_213_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_213_mic1.flac,121637
p269_085_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_085_mic1.flac,175001
p269_339_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_339_mic1.flac,109887
p269_064_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_064_mic1.flac,79929
p269_031_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_031_mic1.flac,84787
p269_088_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_088_mic1.flac,135179
p269_169_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_169_mic1.flac,179957
p269_006_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_006_mic1.flac,227774
p269_074_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_074_mic1.flac,134083
p269_189_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_189_mic1.flac,120545
p269_125_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_125_mic1.flac,159167
p269_302_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_302_mic1.flac,145211
p269_105_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_105_mic1.flac,99942
p269_245_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_245_mic1.flac,192435
p269_227_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_227_mic1.flac,171494
p269_150_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_150_mic1.flac,93405
p269_029_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_029_mic1.flac,192484
p269_231_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_231_mic1.flac,181204
p269_364_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_364_mic1.flac,111876
p269_145_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_145_mic1.flac,160159
p269_021_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_021_mic1.flac,356303
p269_087_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_087_mic1.flac,100962
p269_044_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_044_mic1.flac,148941
p269_190_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_190_mic1.flac,88585
p269_198_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_198_mic1.flac,138180
p269_304_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_304_mic1.flac,140433
p269_291_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_291_mic1.flac,137166
p269_075_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_075_mic1.flac,128096
p269_296_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_296_mic1.flac,137774
p269_050_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_050_mic1.flac,121716
p269_212_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_212_mic1.flac,78695
p269_299_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_299_mic1.flac,135615
p269_340_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_340_mic1.flac,108218
p269_023_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_023_mic1.flac,459920
p269_397_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_397_mic1.flac,98427
p269_393_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_393_mic1.flac,156799
p269_005_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_005_mic1.flac,246946
p269_297_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_297_mic1.flac,150965
p269_274_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_274_mic1.flac,155765
p269_330_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_330_mic1.flac,84780
p269_324_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_324_mic1.flac,131973
p269_090_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_090_mic1.flac,140804
p269_310_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_310_mic1.flac,111632
p269_138_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_138_mic1.flac,139663
p269_053_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_053_mic1.flac,104853
p269_360_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_360_mic1.flac,93585
p269_186_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_186_mic1.flac,77212
p269_240_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_240_mic1.flac,73680
p269_106_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_106_mic1.flac,171201
p269_170_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_170_mic1.flac,100760
p269_401_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_401_mic1.flac,124240
p269_318_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_318_mic1.flac,149809
p269_051_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_051_mic1.flac,182558
p269_042_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_042_mic1.flac,86591
p269_402_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_402_mic1.flac,97961
p269_068_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_068_mic1.flac,93728
p269_264_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_264_mic1.flac,117389
p269_057_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_057_mic1.flac,111101
p269_062_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_062_mic1.flac,122187
p269_347_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_347_mic1.flac,152451
p269_024_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_024_mic1.flac,320406
p269_298_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_298_mic1.flac,197156
p269_201_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_201_mic1.flac,174282
p269_206_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_206_mic1.flac,184578
p269_184_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_184_mic1.flac,212439
p269_108_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_108_mic1.flac,104917
p269_199_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_199_mic1.flac,128126
p269_063_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_063_mic1.flac,105386
p269_237_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_237_mic1.flac,172653
p269_313_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_313_mic1.flac,80961
p269_333_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_333_mic1.flac,129916
p269_215_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_215_mic1.flac,98122
p269_114_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_114_mic1.flac,167988
p269_104_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_104_mic1.flac,184589
p269_316_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_316_mic1.flac,175159
p269_252_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_252_mic1.flac,103536
p269_153_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_153_mic1.flac,166020
p269_134_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_134_mic1.flac,121125
p269_362_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_362_mic1.flac,84745
p269_387_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_387_mic1.flac,124035
p269_234_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_234_mic1.flac,97484
p269_072_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_072_mic1.flac,96450
p269_035_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_035_mic1.flac,90546
p269_101_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_101_mic1.flac,125596
p269_268_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_268_mic1.flac,216203
p269_069_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_069_mic1.flac,123683
p269_272_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_272_mic1.flac,143225
p269_329_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_329_mic1.flac,154524
p269_346_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_346_mic1.flac,161292
p269_344_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_344_mic1.flac,114118
p269_110_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_110_mic1.flac,130875
p269_232_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_232_mic1.flac,116908
p269_109_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_109_mic1.flac,137194
p269_379_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_379_mic1.flac,153341
p269_070_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_070_mic1.flac,130920
p269_099_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_099_mic1.flac,221173
p269_207_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_207_mic1.flac,150958
p269_254_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_254_mic1.flac,136135
p269_034_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_034_mic1.flac,194149
p269_039_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_039_mic1.flac,82911
p269_375_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_375_mic1.flac,135845
p269_270_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_270_mic1.flac,89303
p269_308_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_308_mic1.flac,121142
p269_077_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_077_mic1.flac,169888
p269_303_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_303_mic1.flac,198187
p269_361_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_361_mic1.flac,98106
p269_323_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_323_mic1.flac,202715
p269_288_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_288_mic1.flac,101008
p269_148_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_148_mic1.flac,88611
p269_025_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_025_mic1.flac,184140
p269_126_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_126_mic1.flac,172560
p269_022_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_022_mic1.flac,274789
p269_175_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_175_mic1.flac,166657
p269_225_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_225_mic1.flac,169517
p269_249_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_249_mic1.flac,167486
p269_300_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_300_mic1.flac,92237
p269_187_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_187_mic1.flac,91833
p269_180_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_180_mic1.flac,133488
p269_335_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_335_mic1.flac,99090
p269_342_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_342_mic1.flac,104566
p269_235_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_235_mic1.flac,121533
p269_123_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_123_mic1.flac,125663
p269_139_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_139_mic1.flac,94787
p269_036_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_036_mic1.flac,128226
p269_332_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_332_mic1.flac,177546
p269_067_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_067_mic1.flac,166623
p269_011_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_011_mic1.flac,279353
p269_071_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_071_mic1.flac,64210
p269_197_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_197_mic1.flac,175087
p269_061_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_061_mic1.flac,104547
p269_320_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_320_mic1.flac,209703
p269_398_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_398_mic1.flac,161364
p269_017_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_017_mic1.flac,167835
p269_356_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_356_mic1.flac,115259
p269_202_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_202_mic1.flac,161306
p269_367_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_367_mic1.flac,172798
p269_267_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_267_mic1.flac,103056
p269_155_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_155_mic1.flac,135246
p269_179_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_179_mic1.flac,156081
p269_033_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_033_mic1.flac,120276
p269_317_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_317_mic1.flac,96345
p269_277_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_277_mic1.flac,120318
p269_003_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_003_mic1.flac,275721
p269_172_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_172_mic1.flac,88565
p269_307_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_307_mic1.flac,103724
p269_314_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_314_mic1.flac,171229
p269_079_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_079_mic1.flac,124476
p269_251_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_251_mic1.flac,80606
p269_386_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_386_mic1.flac,88026
p269_233_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_233_mic1.flac,84786
p269_204_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_204_mic1.flac,183396
p269_097_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_097_mic1.flac,216320
p269_220_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_220_mic1.flac,139474
p269_041_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_041_mic1.flac,134577
p269_211_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_211_mic1.flac,99902
p269_016_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_016_mic1.flac,258914
p269_248_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_248_mic1.flac,162025
p269_073_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_073_mic1.flac,104431
p269_321_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_321_mic1.flac,106985
p269_200_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_200_mic1.flac,115432
p269_046_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_046_mic1.flac,158772
p269_018_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_018_mic1.flac,232309
p269_080_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_080_mic1.flac,109180
p269_160_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_160_mic1.flac,132318
p269_246_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_246_mic1.flac,124718
p269_182_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_182_mic1.flac,145194
p269_221_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_221_mic1.flac,181998
p269_014_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_014_mic1.flac,221938
p269_112_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_112_mic1.flac,98965
p269_306_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_306_mic1.flac,195429
p269_358_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_358_mic1.flac,116958
p269_372_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_372_mic1.flac,90329
p269_378_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_378_mic1.flac,139973
p269_322_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_322_mic1.flac,93253
p269_122_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_122_mic1.flac,84759
p269_222_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_222_mic1.flac,201128
p269_290_mic1,p269,20,F,English,podcastmix/podcastmix-synth/train/speech/p269_290_mic1.flac,118042
p273_398_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_398_mic1.flac,138859
p273_413_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_413_mic1.flac,109181
p273_410_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_410_mic1.flac,154317
p273_203_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_203_mic1.flac,101820
p273_168_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_168_mic1.flac,160458
p273_289_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_289_mic1.flac,125798
p273_132_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_132_mic1.flac,120269
p273_165_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_165_mic1.flac,84767
p273_393_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_393_mic1.flac,100899
p273_335_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_335_mic1.flac,124084
p273_331_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_331_mic1.flac,111029
p273_089_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_089_mic1.flac,114895
p273_274_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_274_mic1.flac,115178
p273_283_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_283_mic1.flac,146928
p273_149_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_149_mic1.flac,101825
p273_421_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_421_mic1.flac,152631
p273_142_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_142_mic1.flac,127337
p273_071_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_071_mic1.flac,167210
p273_373_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_373_mic1.flac,92396
p273_195_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_195_mic1.flac,117288
p273_042_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_042_mic1.flac,133840
p273_377_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_377_mic1.flac,112241
p273_003_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_003_mic1.flac,329861
p273_110_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_110_mic1.flac,116122
p273_427_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_427_mic1.flac,97911
p273_287_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_287_mic1.flac,174437
p273_076_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_076_mic1.flac,123422
p273_025_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_025_mic1.flac,165052
p273_103_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_103_mic1.flac,111070
p273_210_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_210_mic1.flac,114120
p273_026_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_026_mic1.flac,128126
p273_070_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_070_mic1.flac,112471
p273_113_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_113_mic1.flac,118754
p273_066_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_066_mic1.flac,143023
p273_063_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_063_mic1.flac,149593
p273_155_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_155_mic1.flac,98089
p273_381_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_381_mic1.flac,175667
p273_325_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_325_mic1.flac,160298
p273_007_mic1,p273,23,M,English,podcastmix/podcastmix-synth/train/speech/p273_007_mic1.flac,207013
